date,city,aqi,temperature,festival,outbreak,patients_admitted
2024-08-11,Chennai,127.0,33.3,,1,126
2024-08-12,Chennai,129.0,36.5,,1,187
2024-08-13,Chennai,20.0,36.7,,1,170
2024-08-14,Chennai,134.0,34.5,,1,172
2024-08-15,Chennai,127.0,35.4,Independence Day,0,175
2024-08-16,Chennai,110.0,36.7,,0,154
2024-08-17,Chennai,95.0,29.7,,0,98
2024-08-18,Chennai,75.0,32.3,,0,108
2024-08-19,Chennai,42.0,32.2,,0,154
2024-08-20,Chennai,130.0,32.7,,0,152
2024-08-21,Chennai,69.0,30.7,,0,137
2024-08-22,Chennai,52.0,34.5,,0,138
2024-08-23,Chennai,20.0,31.2,,0,135
2024-08-24,Chennai,31.0,31.4,,0,111
2024-08-25,Chennai,61.0,32.3,,0,116
2024-08-26,Chennai,53.0,26.6,Janmashtami,0,171
2024-08-27,Chennai,67.0,35.3,,0,134
2024-08-28,Chennai,132.0,34.3,,0,145
2024-08-29,Chennai,89.0,30.2,,0,139
2024-08-30,Chennai,131.0,33.3,,0,160
2024-08-31,Chennai,147.0,32.2,,0,107
2024-09-01,Chennai,60.0,30.5,,0,101
2024-09-02,Chennai,157.0,33.5,,0,166
2024-09-03,Chennai,130.0,30.7,,0,151
2024-09-04,Chennai,38.0,33.2,,0,132
2024-09-05,Chennai,83.0,31.1,,0,128
2024-09-06,Chennai,103.0,33.7,,0,145
2024-09-07,Chennai,127.0,28.4,,0,129
2024-09-08,Chennai,80.0,27.0,,0,115
2024-09-09,Chennai,105.0,26.5,,0,146
2024-09-10,Chennai,46.0,35.3,,0,154
2024-09-11,Chennai,63.0,31.5,,0,141
2024-09-12,Chennai,121.0,36.1,,0,153
2024-09-13,Chennai,143.0,29.1,,0,149
2024-09-14,Chennai,104.0,29.7,,0,107
2024-09-15,Chennai,72.0,37.0,,0,119
2024-09-16,Chennai,153.0,33.2,,0,151
2024-09-17,Chennai,117.0,31.1,,0,147
2024-09-18,Chennai,64.0,31.6,,0,135
2024-09-19,Chennai,79.0,31.6,,0,149
2024-09-20,Chennai,22.0,29.2,,0,161
2024-09-21,Chennai,21.0,30.0,,0,115
2024-09-22,Chennai,58.0,33.9,,0,116
2024-09-23,Chennai,99.0,31.6,,0,147
2024-09-24,Chennai,98.0,34.0,,0,132
2024-09-25,Chennai,20.0,33.1,,0,143
2024-09-26,Chennai,99.0,30.8,,0,129
2024-09-27,Chennai,20.0,26.5,,0,143
2024-09-28,Chennai,38.0,34.9,,0,98
2024-09-29,Chennai,93.0,35.2,,0,113
2024-09-30,Chennai,77.0,26.7,,0,148
2024-10-01,Chennai,98.0,28.2,,0,143
2024-10-02,Chennai,29.0,27.6,Gandhi Jayanti,0,173
2024-10-03,Chennai,92.0,27.2,,0,140
2024-10-04,Chennai,135.0,33.5,,0,152
2024-10-05,Chennai,84.0,33.0,,0,93
2024-10-06,Chennai,104.0,29.8,,0,111
2024-10-07,Chennai,130.0,25.3,,0,158
2024-10-08,Chennai,71.0,25.8,,0,141
2024-10-09,Chennai,113.0,26.3,,0,137
2024-10-10,Chennai,103.0,31.5,,0,137
2024-10-11,Chennai,202.0,27.2,,2,200
2024-10-12,Chennai,116.0,30.1,Dussehra,2,164
2024-10-13,Chennai,102.0,24.8,,2,140
2024-10-14,Chennai,178.0,28.7,,2,202
2024-10-15,Chennai,58.0,26.5,,2,191
2024-10-16,Chennai,122.0,26.7,,2,187
2024-10-17,Chennai,112.0,25.1,,2,177
2024-10-18,Chennai,201.0,28.8,,2,194
2024-10-19,Chennai,123.0,31.4,,2,144
2024-10-20,Chennai,79.0,31.8,,2,223
2024-10-21,Chennai,94.0,23.3,,2,185
2024-10-22,Chennai,92.0,20.8,,2,164
2024-10-23,Chennai,75.0,24.0,,2,169
2024-10-24,Chennai,206.0,29.3,,2,188
2024-10-25,Chennai,86.0,26.8,,2,165
2024-10-26,Chennai,124.0,20.9,,2,161
2024-10-27,Chennai,165.0,34.0,,2,152
2024-10-28,Chennai,38.0,28.9,,2,187
2024-10-29,Chennai,136.0,30.0,,2,199
2024-10-30,Chennai,109.0,26.1,,2,169
2024-10-31,Chennai,87.0,26.2,,2,170
2024-11-01,Chennai,148.0,23.4,Diwali,2,261
2024-11-02,Chennai,193.0,26.0,,0,135
2024-11-03,Chennai,171.0,25.8,,0,127
2024-11-04,Chennai,141.0,26.8,,0,157
2024-11-05,Chennai,146.0,22.4,,0,182
2024-11-06,Chennai,114.0,24.1,,0,137
2024-11-07,Chennai,144.0,23.0,,0,154
2024-11-08,Chennai,204.0,24.6,,0,175
2024-11-09,Chennai,95.0,19.7,,0,108
2024-11-10,Chennai,149.0,25.7,,0,113
2024-11-11,Chennai,156.0,29.4,,0,141
2024-11-12,Chennai,92.0,19.5,,0,134
2024-11-13,Chennai,171.0,25.0,,0,165
2024-11-14,Chennai,139.0,31.9,,0,158
2024-11-15,Chennai,225.0,25.0,Guru Nanak Jayanti,0,223
2024-11-16,Chennai,107.0,21.8,,0,118
2024-11-17,Chennai,173.0,25.5,,0,145
2024-11-18,Chennai,188.0,28.1,,0,144
2024-11-19,Chennai,180.0,26.6,,0,159
2024-11-20,Chennai,150.0,22.5,,0,169
2024-11-21,Chennai,172.0,24.5,,0,164
2024-11-22,Chennai,251.0,28.5,,0,204
2024-11-23,Chennai,84.0,21.0,,0,108
2024-11-24,Chennai,242.0,22.6,,1,156
2024-11-25,Chennai,144.0,21.0,,1,166
2024-11-26,Chennai,110.0,27.4,,1,163
2024-11-27,Chennai,151.0,24.8,,1,186
2024-11-28,Chennai,150.0,26.1,,1,173
2024-11-29,Chennai,202.0,29.0,,1,192
2024-11-30,Chennai,124.0,20.4,,1,129
2024-12-01,Chennai,52.0,22.5,,1,132
2024-12-02,Chennai,148.0,32.2,,1,174
2024-12-03,Chennai,130.0,28.4,,1,157
2024-12-04,Chennai,83.0,27.2,,1,162
2024-12-05,Chennai,142.0,22.3,,1,178
2024-12-06,Chennai,114.0,25.3,,1,158
2024-12-07,Chennai,142.0,31.2,,1,139
2024-12-08,Chennai,144.0,24.5,,1,145
2024-12-09,Chennai,171.0,25.8,,1,188
2024-12-10,Chennai,142.0,25.4,,0,160
2024-12-11,Chennai,68.0,32.9,,0,142
2024-12-12,Chennai,177.0,20.2,,0,176
2024-12-13,Chennai,128.0,20.6,,0,167
2024-12-14,Chennai,149.0,26.9,,0,144
2024-12-15,Chennai,110.0,26.5,,0,115
2024-12-16,Chennai,82.0,27.8,,0,148
2024-12-17,Chennai,100.0,25.6,,0,150
2024-12-18,Chennai,190.0,27.4,,0,178
2024-12-19,Chennai,271.0,23.7,,0,197
2024-12-20,Chennai,145.0,23.4,,0,175
2024-12-21,Chennai,189.0,25.9,,0,140
2024-12-22,Chennai,200.0,29.8,,0,160
2024-12-23,Chennai,150.0,27.8,,0,167
2024-12-24,Chennai,156.0,25.2,,0,159
2024-12-25,Chennai,181.0,27.0,Christmas,0,204
2024-12-26,Chennai,138.0,31.3,,0,169
2024-12-27,Chennai,249.0,25.3,,0,188
2024-12-28,Chennai,149.0,22.8,,0,129
2024-12-29,Chennai,178.0,20.4,,0,145
2024-12-30,Chennai,129.0,23.0,,0,168
2024-12-31,Chennai,127.0,25.8,,0,152
2025-01-01,Chennai,161.0,31.6,New Year,0,217
2025-01-02,Chennai,129.0,27.9,,0,160
2025-01-03,Chennai,248.0,24.4,,0,205
2025-01-04,Chennai,20.0,25.3,,0,128
2025-01-05,Chennai,185.0,27.9,,0,138
2025-01-06,Chennai,138.0,31.3,,0,165
2025-01-07,Chennai,210.0,23.1,,1,193
2025-01-08,Chennai,132.0,25.2,,1,181
2025-01-09,Chennai,134.0,26.3,,1,182
2025-01-10,Chennai,146.0,23.5,,1,194
2025-01-11,Chennai,167.0,22.3,,1,161
2025-01-12,Chennai,189.0,25.2,,1,163
2025-01-13,Chennai,57.0,22.9,,1,179
2025-01-14,Chennai,115.0,25.0,,1,170
2025-01-15,Chennai,160.0,26.7,,1,194
2025-01-16,Chennai,99.0,25.9,,1,185
2025-01-17,Chennai,184.0,25.9,,1,182
2025-01-18,Chennai,139.0,30.6,,1,159
2025-01-19,Chennai,171.0,23.5,,1,159
2025-01-20,Chennai,185.0,28.5,,1,201
2025-01-21,Chennai,188.0,25.6,,1,199
2025-01-22,Chennai,129.0,27.1,,1,191
2025-01-23,Chennai,182.0,22.2,,1,189
2025-01-24,Chennai,200.0,26.4,,1,206
2025-01-25,Chennai,159.0,31.2,,1,152
2025-01-26,Chennai,200.0,26.7,,0,141
2025-01-27,Chennai,113.0,24.2,,3,233
2025-01-28,Chennai,107.0,25.9,,3,234
2025-01-29,Chennai,181.0,27.0,,3,246
2025-01-30,Chennai,175.0,25.9,,3,240
2025-01-31,Chennai,183.0,25.6,,3,236
2025-02-01,Chennai,215.0,20.7,,3,231
2025-02-02,Chennai,173.0,23.5,,3,207
2025-02-03,Chennai,131.0,28.9,,3,237
2025-02-04,Chennai,171.0,28.7,,3,242
2025-02-05,Chennai,229.0,30.2,,3,257
2025-02-06,Chennai,186.0,28.8,,3,246
2025-02-07,Chennai,135.0,30.3,,3,232
2025-02-08,Chennai,162.0,31.0,,3,224
2025-02-09,Chennai,126.0,26.2,,3,194
2025-02-10,Chennai,154.0,28.0,,3,235
2025-02-11,Chennai,93.0,32.2,,3,228
2025-02-12,Chennai,131.0,28.3,,3,247
2025-02-13,Chennai,115.0,27.7,,3,216
2025-02-14,Chennai,145.0,29.0,,3,228
2025-02-15,Chennai,142.0,29.6,,3,203
2025-02-16,Chennai,98.0,28.4,,3,191
2025-02-17,Chennai,155.0,30.7,,3,235
2025-02-18,Chennai,169.0,24.0,,3,232
2025-02-19,Chennai,185.0,27.6,,3,246
2025-02-20,Chennai,102.0,30.1,,3,213
2025-02-21,Chennai,195.0,29.0,,3,241
2025-02-22,Chennai,156.0,35.7,,3,220
2025-02-23,Chennai,113.0,30.0,,3,180
2025-02-24,Chennai,88.0,27.7,,3,229
2025-02-25,Chennai,187.0,30.5,,0,195
2025-02-26,Chennai,77.0,27.9,,0,173
2025-02-27,Chennai,161.0,31.6,,0,182
2025-02-28,Chennai,182.0,21.3,,0,203
2025-03-01,Chennai,72.0,28.2,,0,145
2025-03-02,Chennai,40.0,30.8,,0,120
2025-03-03,Chennai,97.0,28.8,,0,169
2025-03-04,Chennai,115.0,25.0,,0,174
2025-03-05,Chennai,128.0,28.5,,0,171
2025-03-06,Chennai,175.0,27.5,,0,174
2025-03-07,Chennai,71.0,31.0,,0,168
2025-03-08,Chennai,92.0,34.2,,0,127
2025-03-09,Chennai,89.0,25.0,,0,143
2025-03-10,Chennai,156.0,35.2,,0,193
2025-03-11,Chennai,21.0,30.5,,0,173
2025-03-12,Chennai,49.0,29.4,,0,154
2025-03-13,Chennai,61.0,34.1,,0,156
2025-03-14,Chennai,92.0,25.2,Holi,0,252
2025-03-15,Chennai,28.0,33.4,,0,128
2025-03-16,Chennai,169.0,27.6,,0,145
2025-03-17,Chennai,68.0,31.8,,0,184
2025-03-18,Chennai,39.0,28.8,,0,167
2025-03-19,Chennai,151.0,36.1,,0,192
2025-03-20,Chennai,56.0,31.6,,0,161
2025-03-21,Chennai,95.0,30.1,,0,159
2025-03-22,Chennai,133.0,31.7,,0,149
2025-03-23,Chennai,88.0,23.6,,0,144
2025-03-24,Chennai,88.0,26.1,,0,165
2025-03-25,Chennai,135.0,32.3,,0,178
2025-03-26,Chennai,126.0,31.1,,0,179
2025-03-27,Chennai,152.0,28.6,,0,181
2025-03-28,Chennai,109.0,29.1,,0,162
2025-03-29,Chennai,155.0,28.6,,0,154
2025-03-30,Chennai,80.0,28.1,Eid,0,148
2025-03-31,Chennai,157.0,33.0,,0,188
2025-04-01,Chennai,138.0,33.8,,0,180
2025-04-02,Chennai,86.0,26.9,,0,170
2025-04-03,Chennai,67.0,29.7,,0,167
2025-04-04,Chennai,104.0,34.7,,0,166
2025-04-05,Chennai,61.0,31.4,,0,116
2025-04-06,Chennai,142.0,31.9,,0,151
2025-04-07,Chennai,96.0,34.7,,0,166
2025-04-08,Chennai,142.0,32.1,,0,180
2025-04-09,Chennai,70.0,35.9,,0,162
2025-04-10,Chennai,120.0,26.5,,0,175
2025-04-11,Chennai,87.0,33.4,,0,168
2025-04-12,Chennai,101.0,28.9,,0,131
2025-04-13,Chennai,174.0,30.1,,0,150
2025-04-14,Chennai,27.0,33.9,,0,163
2025-04-15,Chennai,20.0,29.3,,0,168
2025-04-16,Chennai,69.0,31.5,,0,170
2025-04-17,Chennai,213.0,31.3,,0,202
2025-04-18,Chennai,80.0,35.5,,0,170
2025-04-19,Chennai,86.0,32.8,,0,113
2025-04-20,Chennai,128.0,35.9,,0,138
2025-04-21,Chennai,20.0,36.0,,0,171
2025-04-22,Chennai,110.0,32.1,,0,189
2025-04-23,Chennai,95.0,35.5,,0,165
2025-04-24,Chennai,64.0,34.8,,0,180
2025-04-25,Chennai,21.0,29.1,,0,162
2025-04-26,Chennai,40.0,32.0,,0,129
2025-04-27,Chennai,91.0,29.2,,0,137
2025-04-28,Chennai,157.0,29.6,,0,177
2025-04-29,Chennai,132.0,32.3,,0,184
2025-04-30,Chennai,151.0,33.7,,0,167
2025-05-01,Chennai,230.0,35.6,,0,209
2025-05-02,Chennai,111.0,29.9,,0,165
2025-05-03,Chennai,44.0,37.0,,0,142
2025-05-04,Chennai,103.0,33.8,,0,143
2025-05-05,Chennai,129.0,36.4,,0,183
2025-05-06,Chennai,56.0,31.5,,1,173
2025-05-07,Chennai,124.0,37.1,,1,197
2025-05-08,Chennai,136.0,36.1,,1,205
2025-05-09,Chennai,102.0,36.1,,1,188
2025-05-10,Chennai,118.0,42.9,,1,159
2025-05-11,Chennai,33.0,33.3,,1,139
2025-05-12,Chennai,88.0,36.8,,1,195
2025-05-13,Chennai,95.0,29.8,,1,180
2025-05-14,Chennai,76.0,34.6,,1,178
2025-05-15,Chennai,155.0,34.9,,1,191
2025-05-16,Chennai,38.0,34.0,,1,178
2025-05-17,Chennai,88.0,36.5,,0,122
2025-05-18,Chennai,66.0,34.4,,0,124
2025-05-19,Chennai,123.0,28.5,,0,167
2025-05-20,Chennai,73.0,35.8,,0,172
2025-05-21,Chennai,173.0,30.9,,0,202
2025-05-22,Chennai,68.0,30.3,,0,156
2025-05-23,Chennai,58.0,30.9,,0,167
2025-05-24,Chennai,55.0,32.3,,0,128
2025-05-25,Chennai,96.0,34.3,,0,129
2025-05-26,Chennai,101.0,33.6,,0,161
2025-05-27,Chennai,47.0,27.4,,0,163
2025-05-28,Chennai,170.0,34.1,,0,427
2025-05-29,Chennai,148.0,37.3,,0,190
2025-05-30,Chennai,108.0,30.3,,0,162
2025-05-31,Chennai,101.0,35.4,,0,131
2025-06-01,Chennai,149.0,31.2,,2,164
2025-06-02,Chennai,96.0,34.6,,2,192
2025-06-03,Chennai,116.0,35.3,,2,207
2025-06-04,Chennai,105.0,33.7,,2,209
2025-06-05,Chennai,35.0,36.8,,2,213
2025-06-06,Chennai,20.0,33.8,,2,204
2025-06-07,Chennai,122.0,34.4,,2,159
2025-06-08,Chennai,113.0,38.4,,2,161
2025-06-09,Chennai,20.0,35.6,,2,206
2025-06-10,Chennai,57.0,37.0,,2,195
2025-06-11,Chennai,20.0,33.7,,2,194
2025-06-12,Chennai,58.0,31.5,,2,179
2025-06-13,Chennai,47.0,37.7,,2,211
2025-06-14,Chennai,123.0,32.5,,2,155
2025-06-15,Chennai,92.0,36.9,,2,167
2025-06-16,Chennai,20.0,32.4,,2,192
2025-06-17,Chennai,92.0,37.3,,2,201
2025-06-18,Chennai,85.0,35.3,,2,204
2025-06-19,Chennai,84.0,35.2,,2,196
2025-06-20,Chennai,74.0,36.5,,2,201
2025-06-21,Chennai,87.0,39.0,,2,166
2025-06-22,Chennai,41.0,37.6,,2,152
2025-06-23,Chennai,21.0,36.0,,0,167
2025-06-24,Chennai,20.0,33.8,,0,151
2025-06-25,Chennai,64.0,28.8,,0,151
2025-06-26,Chennai,20.0,39.2,,0,168
2025-06-27,Chennai,72.0,35.2,,0,161
2025-06-28,Chennai,57.0,36.3,,0,121
2025-06-29,Chennai,51.0,30.3,,0,106
2025-06-30,Chennai,20.0,34.5,,0,149
2025-07-01,Chennai,63.0,37.3,,0,164
2025-07-02,Chennai,76.0,33.6,,0,141
2025-07-03,Chennai,30.0,35.6,,0,161
2025-07-04,Chennai,20.0,38.0,,0,162
2025-07-05,Chennai,28.0,32.6,,0,116
2025-07-06,Chennai,20.0,36.5,,0,120
2025-07-07,Chennai,20.0,30.6,,0,167
2025-07-08,Chennai,89.0,35.8,,1,173
2025-07-09,Chennai,27.0,31.9,,1,174
2025-07-10,Chennai,20.0,39.7,,1,172
2025-07-11,Chennai,84.0,36.8,,1,169
2025-07-12,Chennai,49.0,35.1,,1,132
2025-07-13,Chennai,22.0,31.7,,1,142
2025-07-14,Chennai,88.0,32.2,,1,173
2025-07-15,Chennai,37.0,28.7,,1,172
2025-07-16,Chennai,144.0,36.2,,1,171
2025-07-17,Chennai,69.0,33.7,,1,169
2025-07-18,Chennai,32.0,33.4,,1,154
2025-07-19,Chennai,80.0,30.3,,1,134
2025-07-20,Chennai,36.0,24.9,,1,137
2025-07-21,Chennai,92.0,38.4,,1,156
2025-07-22,Chennai,41.0,34.7,,0,154
2025-07-23,Chennai,20.0,35.5,,0,155
2025-07-24,Chennai,86.0,31.2,,0,148
2025-07-25,Chennai,36.0,35.7,,0,148
2025-07-26,Chennai,45.0,33.2,,0,123
2025-07-27,Chennai,52.0,30.7,,0,118
2025-07-28,Chennai,64.0,34.8,,0,146
2025-07-29,Chennai,128.0,35.2,,0,167
2025-07-30,Chennai,137.0,32.7,,0,171
2025-07-31,Chennai,20.0,31.8,,0,150
2025-08-01,Chennai,68.0,35.6,,0,152
2025-08-02,Chennai,103.0,31.8,,0,114
2025-08-03,Chennai,107.0,33.0,,0,129
2025-08-04,Chennai,55.0,29.6,,0,160
2025-08-05,Chennai,110.0,33.1,,0,135
2025-08-06,Chennai,64.0,33.4,,0,156
2025-08-07,Chennai,141.0,31.4,,0,165
2025-08-08,Chennai,20.0,36.9,,0,152
2025-08-09,Chennai,20.0,32.7,,0,121
2025-08-10,Chennai,20.0,34.3,,0,92
2025-08-11,Chennai,77.0,32.5,,0,138
2025-08-12,Chennai,62.0,30.5,,0,144
2025-08-13,Chennai,100.0,33.6,,0,158
2025-08-14,Chennai,127.0,33.3,,0,156
2025-08-15,Chennai,39.0,32.8,Independence Day,0,162
2025-08-16,Chennai,69.0,34.0,,0,97
2025-08-17,Chennai,229.0,30.7,,0,158
2025-08-18,Chennai,56.0,28.2,,0,142
2025-08-19,Chennai,68.0,31.9,,0,146
2025-08-20,Chennai,67.0,31.5,,0,143
2025-08-21,Chennai,30.0,34.2,,0,142
2025-08-22,Chennai,62.0,32.0,,0,154
2025-08-23,Chennai,20.0,29.2,,0,116
2025-08-24,Chennai,30.0,33.9,,0,103
2025-08-25,Chennai,121.0,33.2,,0,159
2025-08-26,Chennai,162.0,36.7,,0,155
2025-08-27,Chennai,23.0,36.3,,0,146
2025-08-28,Chennai,64.0,32.8,,0,145
2025-08-29,Chennai,135.0,29.9,,0,154
2025-08-30,Chennai,101.0,30.7,,0,115
2025-08-31,Chennai,20.0,30.3,,0,102
2025-09-01,Chennai,75.0,30.1,,0,154
2025-09-02,Chennai,39.0,27.2,,0,154
2025-09-03,Chennai,104.0,32.8,,0,144
2025-09-04,Chennai,37.0,30.0,,0,145
2025-09-05,Chennai,153.0,32.9,,0,156
2025-09-06,Chennai,27.0,38.9,,0,119
2025-09-07,Chennai,66.0,35.2,,0,119
2025-09-08,Chennai,20.0,31.2,,0,147
2025-09-09,Chennai,96.0,28.5,,0,149
2025-09-10,Chennai,142.0,34.1,,0,156
2025-09-11,Chennai,20.0,29.1,,0,152
2025-09-12,Chennai,57.0,27.8,,0,141
2025-09-13,Chennai,51.0,25.5,,0,117
2025-09-14,Chennai,38.0,31.7,,0,101
2025-09-15,Chennai,115.0,32.1,,0,149
2025-09-16,Chennai,57.0,33.0,,0,152
2025-09-17,Chennai,46.0,29.9,,0,139
2025-09-18,Chennai,160.0,29.3,,0,165
2025-09-19,Chennai,82.0,31.1,,0,138
2025-09-20,Chennai,51.0,26.5,,0,122
2025-09-21,Chennai,127.0,28.3,,0,123
2025-09-22,Chennai,60.0,27.6,,0,136
2025-09-23,Chennai,62.0,29.5,,0,142
2025-09-24,Chennai,20.0,28.9,,0,140
2025-09-25,Chennai,66.0,34.4,,0,147
2025-09-26,Chennai,64.0,30.2,,0,145
2025-09-27,Chennai,25.0,24.8,,0,106
2025-09-28,Chennai,175.0,29.8,,0,131
2025-09-29,Chennai,145.0,27.8,,0,152
2025-09-30,Chennai,36.0,28.4,,0,140
2025-10-01,Chennai,147.0,23.5,,0,159
2025-10-02,Chennai,106.0,31.3,Gandhi Jayanti,0,174
2025-10-03,Chennai,128.0,30.8,,0,159
2025-10-04,Chennai,112.0,26.1,,0,109
2025-10-05,Chennai,68.0,25.6,,0,97
2025-10-06,Chennai,108.0,27.1,,0,138
2025-10-07,Chennai,69.0,28.4,,0,150
2025-10-08,Chennai,41.0,30.1,,0,128
2025-10-09,Chennai,94.0,29.1,,0,147
2025-10-10,Chennai,97.0,28.2,,0,132
2024-01-01,Kolkata,144.0,18.6,New Year,0,230
2024-01-02,Kolkata,218.0,23.2,,0,173
2024-01-03,Kolkata,174.0,13.3,,0,158
2024-01-04,Kolkata,251.0,16.8,,0,187
2024-01-05,Kolkata,366.0,19.7,,0,214
2024-01-06,Kolkata,178.0,17.8,,0,138
2024-01-07,Kolkata,144.0,25.3,,0,104
2024-01-08,Kolkata,122.0,26.5,,0,164
2024-01-09,Kolkata,140.0,27.5,,0,144
2024-01-10,Kolkata,165.0,21.9,,0,158
2024-01-11,Kolkata,149.0,25.6,,0,173
2024-01-12,Kolkata,202.0,33.0,,0,178
2024-01-13,Kolkata,106.0,23.9,,0,105
2024-01-14,Kolkata,244.0,19.8,,0,154
2024-01-15,Kolkata,208.0,15.1,,0,171
2024-01-16,Kolkata,262.0,31.9,,0,201
2024-01-17,Kolkata,250.0,23.8,,0,180
2024-01-18,Kolkata,312.0,28.2,,3,277
2024-01-19,Kolkata,124.0,34.8,,3,211
2024-01-20,Kolkata,257.0,27.2,,3,213
2024-01-21,Kolkata,211.0,27.2,,3,199
2024-01-22,Kolkata,206.0,27.8,,3,251
2024-01-23,Kolkata,176.0,31.1,,3,244
2024-01-24,Kolkata,214.0,17.9,,3,236
2024-01-25,Kolkata,223.0,30.7,,3,247
2024-01-26,Kolkata,148.0,26.9,,3,227
2024-01-27,Kolkata,231.0,18.9,,3,214
2024-01-28,Kolkata,168.0,25.1,,3,195
2024-01-29,Kolkata,236.0,18.4,,3,257
2024-01-30,Kolkata,242.0,24.2,,3,263
2024-01-31,Kolkata,171.0,26.4,,0,176
2024-02-01,Kolkata,151.0,10.9,,0,155
2024-02-02,Kolkata,280.0,13.6,,3,273
2024-02-03,Kolkata,180.0,24.4,,3,207
2024-02-04,Kolkata,140.0,23.5,,3,174
2024-02-05,Kolkata,229.0,26.5,,3,259
2024-02-06,Kolkata,176.0,24.5,,3,249
2024-02-07,Kolkata,285.0,22.5,,3,272
2024-02-08,Kolkata,267.0,13.8,,3,263
2024-02-09,Kolkata,280.0,28.7,,3,273
2024-02-10,Kolkata,110.0,22.6,,3,179
2024-02-11,Kolkata,220.0,18.1,,3,208
2024-02-12,Kolkata,76.0,30.4,,3,213
2024-02-13,Kolkata,209.0,23.1,,3,241
2024-02-14,Kolkata,124.0,17.1,,3,218
2024-02-15,Kolkata,222.0,18.5,,3,268
2024-02-16,Kolkata,262.0,28.2,,0,205
2024-02-17,Kolkata,291.0,22.1,,0,398
2024-02-18,Kolkata,123.0,26.1,,0,134
2024-02-19,Kolkata,171.0,20.3,,0,185
2024-02-20,Kolkata,198.0,21.2,,0,193
2024-02-21,Kolkata,308.0,16.5,,0,218
2024-02-22,Kolkata,149.0,22.7,,0,178
2024-02-23,Kolkata,176.0,16.5,,0,174
2024-02-24,Kolkata,253.0,27.0,,0,171
2024-02-25,Kolkata,207.0,29.2,,0,155
2024-02-26,Kolkata,172.0,29.2,,0,165
2024-02-27,Kolkata,322.0,29.3,,0,219
2024-02-28,Kolkata,141.0,14.8,,0,173
2024-02-29,Kolkata,193.0,29.3,,0,187
2024-03-01,Kolkata,108.0,21.8,,1,167
2024-03-02,Kolkata,34.0,22.7,,1,138
2024-03-03,Kolkata,180.0,29.5,,1,160
2024-03-04,Kolkata,145.0,20.1,,1,190
2024-03-05,Kolkata,208.0,25.3,,1,218
2024-03-06,Kolkata,207.0,33.6,,1,209
2024-03-07,Kolkata,118.0,28.6,,1,179
2024-03-08,Kolkata,185.0,21.0,Holi,1,272
2024-03-09,Kolkata,135.0,28.7,,1,158
2024-03-10,Kolkata,222.0,21.5,,1,184
2024-03-11,Kolkata,275.0,26.0,,1,229
2024-03-12,Kolkata,133.0,18.9,,1,193
2024-03-13,Kolkata,146.0,24.5,,1,196
2024-03-14,Kolkata,197.0,21.9,,1,201
2024-03-15,Kolkata,113.0,38.3,,0,186
2024-03-16,Kolkata,192.0,23.4,,0,151
2024-03-17,Kolkata,207.0,26.1,,0,137
2024-03-18,Kolkata,165.0,17.5,,1,193
2024-03-19,Kolkata,172.0,34.1,,1,204
2024-03-20,Kolkata,162.0,14.9,,1,190
2024-03-21,Kolkata,126.0,14.2,,1,176
2024-03-22,Kolkata,134.0,25.5,,1,192
2024-03-23,Kolkata,138.0,27.7,,1,149
2024-03-24,Kolkata,153.0,29.0,,1,168
2024-03-25,Kolkata,119.0,27.3,,1,190
2024-03-26,Kolkata,64.0,38.5,,1,195
2024-03-27,Kolkata,47.0,28.8,,1,173
2024-03-28,Kolkata,126.0,28.8,,1,194
2024-03-29,Kolkata,122.0,24.1,Good Friday,1,223
2024-03-30,Kolkata,224.0,17.7,,1,173
2024-03-31,Kolkata,199.0,24.1,,1,164
2024-04-01,Kolkata,211.0,19.3,,1,209
2024-04-02,Kolkata,170.0,23.7,,1,205
2024-04-03,Kolkata,116.0,35.6,,1,188
2024-04-04,Kolkata,190.0,31.8,,1,200
2024-04-05,Kolkata,27.0,29.5,,1,178
2024-04-06,Kolkata,183.0,26.1,,1,162
2024-04-07,Kolkata,271.0,18.7,,1,198
2024-04-08,Kolkata,116.0,25.6,,1,180
2024-04-09,Kolkata,102.0,31.1,,1,189
2024-04-10,Kolkata,178.0,28.4,,1,193
2024-04-11,Kolkata,181.0,40.8,Eid,1,223
2024-04-12,Kolkata,123.0,18.5,,1,175
2024-04-13,Kolkata,148.0,33.6,,1,168
2024-04-14,Kolkata,139.0,23.8,,1,149
2024-04-15,Kolkata,87.0,32.9,,0,179
2024-04-16,Kolkata,108.0,21.1,,0,168
2024-04-17,Kolkata,185.0,16.0,,0,194
2024-04-18,Kolkata,140.0,28.8,,0,166
2024-04-19,Kolkata,148.0,31.9,,0,174
2024-04-20,Kolkata,106.0,27.7,,0,134
2024-04-21,Kolkata,241.0,11.8,,0,171
2024-04-22,Kolkata,48.0,33.5,,0,158
2024-04-23,Kolkata,174.0,34.9,,0,174
2024-04-24,Kolkata,127.0,30.6,,0,171
2024-04-25,Kolkata,204.0,21.5,,0,187
2024-04-26,Kolkata,166.0,29.0,,0,174
2024-04-27,Kolkata,272.0,41.1,,0,184
2024-04-28,Kolkata,117.0,27.8,,0,129
2024-04-29,Kolkata,66.0,28.7,,0,172
2024-04-30,Kolkata,156.0,24.3,,0,179
2024-05-01,Kolkata,154.0,28.0,,0,174
2024-05-02,Kolkata,132.0,33.6,,0,179
2024-05-03,Kolkata,191.0,30.6,,0,199
